Page URL,Structured data,Field,Issue description,Discovered
https://www.caoptical.com/matrix-suffolk-prescription-casual-sports-glasses-blue-jogging-fishing-boating-and-daily-use/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-suffolk-prescription-casual-sports-glasses-grey-jogging-fishing-boating-and-daily-use/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-suffolk-prescription-casual-sports-glasses-grey-jogging-fishing-boating-and-daily-use/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-suffolk-prescription-eyeglasses-and-sports-glasses-black-jogging-fishing-boating-and-daily-use/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-suffolk-prescription-eyeglasses-and-sports-glasses-black-jogging-fishing-boating-and-daily-use/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-tahoe-prescription-ski-and-snowboard-goggles-green-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-lenses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-tahoe-prescription-ski-and-snowboard-goggles-green-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-lenses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-torrance-prescription-safety-glasses-ansi-z87-1/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-torrance-prescription-safety-glasses-ansi-z87-1/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-torrance-prescription-sports-sunglasses-ansi-z87-1-certified/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-torrance-prescription-sports-sunglasses-ansi-z87-1-certified/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-tremblant-prescription-casual-sports-glasses-black-jogging-fishing-boating-and-daily-use/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-tremblant-prescription-casual-sports-glasses-black-jogging-fishing-boating-and-daily-use/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-tremblant-prescription-casual-sports-glasses-brown-jogging-fishing-boating-and-daily-use/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-tremblant-prescription-casual-sports-glasses-brown-jogging-fishing-boating-and-daily-use/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-tremblant-prescription-casual-sports-glasses-gold-jogging-fishing-boating-and-daily-use/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-tremblant-prescription-casual-sports-glasses-gold-jogging-fishing-boating-and-daily-use/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-safety-glasses-black-ansi-z87-1-certified-construction-industrial-or-tactical-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-safety-glasses-black-ansi-z87-1-certified-construction-industrial-or-tactical-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-safety-glasses-silver-ansi-z87-1-certified-construction-industrial-or-tactical-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-safety-glasses-silver-ansi-z87-1-certified-construction-industrial-or-tactical-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-safety-sunglasses-demi-amber-cycling-tennis-and-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-safety-sunglasses-demi-amber-cycling-tennis-and-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-safety-sunglasses-grey-cycling-tennis-and-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-safety-sunglasses-grey-cycling-tennis-and-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-safety-sunglasses-silver-for-men-and-women-cycling-running-and-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-safety-sunglasses-silver-for-men-and-women-cycling-running-and-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-safety-sunglasses-white-cycling-tennis-and-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-safety-sunglasses-white-cycling-tennis-and-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-sunglasses-black-for-men-and-women-cycling-jogging-and-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-sunglasses-black-for-men-and-women-cycling-jogging-and-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-sunglasses-c2-for-men-and-women-cycling-tennis-and-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-upton-prescription-sports-sunglasses-c2-for-men-and-women-cycling-tennis-and-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-venice-prescription-safety-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-venice-prescription-safety-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-venice-prescription-safety-sports-sunglasses-men-s-wonen-s-sunglasses-running-sunglasses-motorcycle-sunglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-venice-prescription-safety-sports-sunglasses-men-s-wonen-s-sunglasses-running-sunglasses-motorcycle-sunglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-safety-glasses-c2-ansi-z87-1-certified-industrial-construction-and-tactical-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-safety-glasses-c2-ansi-z87-1-certified-industrial-construction-and-tactical-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-safety-glasses-tortoise-ansi-z87-1-certified-industrial-and-tactical-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-safety-glasses-tortoise-ansi-z87-1-certified-industrial-and-tactical-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-sports-safety-sunglasses-black-for-men-and-women-cycling-running-and-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-sports-safety-sunglasses-black-for-men-and-women-cycling-running-and-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-sports-safety-sunglasses-blue-for-men-and-women-cycling-tennis-and-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-sports-safety-sunglasses-blue-for-men-and-women-cycling-tennis-and-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-sports-safety-sunglasses-grey-for-men-and-women-cycling-running-and-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-sports-safety-sunglasses-grey-for-men-and-women-cycling-running-and-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-sports-safety-sunglasses-tortoise-for-men-and-women-cycling-running-and-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-victor-prescription-sports-safety-sunglasses-tortoise-for-men-and-women-cycling-running-and-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-whitney-prescription-safety-glasses-unisex-rx-sports-safety-glasses-for-basketball-mountain-and-road-bike/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-whitney-prescription-safety-glasses-unisex-rx-sports-safety-glasses-for-basketball-mountain-and-road-bike/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-whitney-prescription-sports-sunglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-whitney-prescription-sports-sunglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinley-prescription-safety-glasses-ansi-z87-1-certified-construction-industrial-and-tactical-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinley-prescription-safety-glasses-ansi-z87-1-certified-construction-industrial-and-tactical-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinley-prescription-sports-sunglasses-cycling-baseball-and-jogging-glasses-tinted-polarized-or-transition-lenses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinley-prescription-sports-sunglasses-cycling-baseball-and-jogging-glasses-tinted-polarized-or-transition-lenses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinney-prescription-eyeglasses-c1/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinney-prescription-eyeglasses-c1/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinney-prescription-eyeglasses-c2/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinney-prescription-eyeglasses-c2/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinney-prescription-eyeglasses-c3/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinney-prescription-eyeglasses-c3/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinney-prescription-eyeglasses-c4/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/mckinney-prescription-eyeglasses-c4/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
